FIPS,COUNAM,STABBREV,TOTRATE_2020,EVANRATE_2020,BPRTRATE_2020,MPRTRATE_2020,CATHRATE_2020,ORTHRATE_2020,LDSRATE_2020,CJUDRATE_2020,IJUDRATE_2020,OJUDRATE_2020,RJUDRATE_2020,RFRMRATE_2020,MSLMRATE_2020,HINTRATE_2020,MAHBUDRATE_2020,THBUDRATE_2020,VAJBUDRATE_2020
32029,Storey County,NV,32.74000168,0.2700000107,0,0.6999999881,31.77000046,0,,,,,,,,,,,
22107,Tensas Parish,LA,40.47000122,30.39999962,1.830000043,6.309999943,1.929999948,0,,,,,,,,,,,
40053,Grant County,OK,90.23000336,50.42000198,0,30.95999908,8.829999924,0,,,,,,,,,,,
35023,Hidalgo County,NM,66.16000366,9.069999695,0,1.99000001,20.51000023,0,34.37,,,,,,,,,,
35033,Mora County,NM,84.93999481,7.690000057,0,1.029999971,76.19999695,0,,,,,,,,,,,
27069,Kittson County,MN,78.3999939,14.97999954,0,57,6.420000076,0,,,,,,,,,,,
51017,Bath County,VA,33.53000259,16.21000099,0,15.72999954,1.570000052,0,,,,,,,,,,,
30071,Phillips County,MT,39.62999725,10.27000046,0,17.11999893,7.210000038,0,4.98,,,,,,,,,,
29087,Holt County,MO,56.90000153,40.45000076,0,14.90999985,1.539999962,0,,,,,,,,,,,
20007,Barber County,KS,68.48999786,25.43999863,0,18.39999962,24.60000038,0,,,,,,,,,,,
55078,Menominee County,WI,24.3900013,2.349999905,0,0,22.02000046,0,,,,,,,,,,,
16037,Custer County,ID,70.20999908,20.5,0,0.4900000095,7.909999847,0,38.13,,,,,,,,,,
48267,Kimble County,TX,45.52999878,22.37000084,0,11.84000015,9.779999733,0,,,,,,,,,,,
46039,Deuel County,SD,78.11000061,28.23999977,0,37.34000015,12.52999973,0,,,,,,,,,,,
46091,Marshall County,SD,69.50999451,29.18000031,0,24.51999855,15.78999996,0,,,,,,,,,,,
16003,Adams County,ID,31.89999962,13.01999855,0,1.100000024,13.63000011,0,4.13,,,,,,,,,,
53069,Wahkiakum County,WA,31.18999672,18.70999908,0,3.299999952,4.119999886,0,4.95,,,,,,,,,,
17013,Calhoun County,IL,38.72999954,15.50999928,0,3.610000134,19.61000061,0,,,,,,,,,,,
35019,Guadalupe County,NM,57.70000076,3.300000191,0,0.4499999881,52.02000046,0,,,,,,,,,,,
48333,Mills County,TX,86.41999817,68.04000092,0,8.260000229,10.10000038,0,,,,,,,,,,,
40043,Dewey County,OK,94.44000244,63.31999969,5.579999924,17.53000069,8.010000229,0,,,,,,,,,,,
32017,Lincoln County,NV,72.63999939,4.800000191,0,1.360000014,6.25,0,60.21,,,,,,,,,,
21105,Hickman County,KY,111.2599945,87.04000092,7.699999809,12.25,4.159999847,0,,,,,,,,,,,
8095,Phillips County,CO,60.11000061,22.03000069,0,12.93999958,25.13999939,0,,,,,,,,,,,
30061,Mineral County,MT,23.65999985,10.52000046,0,1.539999962,4.960000038,0,4.63,,,,,,,,,,
13249,Schley County,GA,90.61000061,74.30999756,6.110000134,9.680000305,0,0,,,,,,,,,,,
42023,Cameron County,PA,40.58000183,8.25,0,14.96000004,17.37000084,0,,,,,,,,,,,
32021,Mineral County,NV,33.03000259,9.159999847,2.640000105,1.159999967,5.489999771,0,13.22,,,,,,,,,,
31123,Morrill County,NE,51.10000229,22.97000122,0,11.31000042,15.56999969,1.210000038,,,,,,,,,,,
55037,Florence County,WI,20.28000069,2,0,2.019999981,16.26000023,0,,,,,,,,,,,
16071,Oneida County,ID,75.97000122,1.179999948,0,0.5299999714,2.829999924,0,71.43,,,,,,,,,,
37095,Hyde County,NC,26.67000008,12.92000008,0,13.72999954,0,0,,,,,,,,,,,
56017,Hot Springs County,WY,39.34000015,12.39999962,0,4.590000153,9.260000229,0,13.07,,,,,,,,,,
31065,Furnas County,NE,76.12999725,31,0,37.06000137,8.069999695,0,,,,,,,,,,,
19159,Ringgold County,IA,32.25,6.170000076,0,21.61999893,4.460000038,0,,,,,,,,,,,
20157,Republic County,KS,64.87999725,15.06000042,0,34.75999832,10.73999977,0,,,,,,,,,,,
48103,Crane County,TX,59.87000275,29.75,0,1.840000033,28.28000069,0,,,,,,,,,,,
29171,Putnam County,MO,52.53000259,45.93000031,0,3.630000114,2.970000029,0,,,,,,,,,,,
8027,Custer County,CO,38.5,21.30999947,0,4.739999771,8.159999847,0,4.25,,,,,,,,,,
29199,Scotland County,MO,61.75,47.77000046,0,12.39000034,1.590000033,0,,,,,,,,,,,
30065,Musselshell County,MT,24.57999992,6.900000095,0,4.339999676,6.340000153,0,4.44,,,,,,,,,,
5013,Calhoun County,AR,91.16999817,60.7899971,18.98999977,3.920000076,0,0,7.47,,,,,,,,,,
8121,Washington County,CO,25.25,11.15999985,0,5.349999905,8.739999771,0,,,,,,,,,,,
21039,Carlisle County,KY,65.44999695,54.34999847,1.570000052,6.130000114,3.400000095,0,,,,,,,,,,,
48247,Jim Hogg County,TX,92.54000092,1.00999999,0,2.099999905,87.44999695,0,,,,,,,,,,,
2070,Dillingham Census Area,AK,35.47999954,8.279999733,0,1.049999952,1.75,24.39999962,,,,,,,,,,,
8091,Ouray County,CO,26.77000046,6.739999771,0,9.140000343,10.89000034,0,,,,,,,,,,,
51045,Craig County,VA,35.61000061,26.64999962,0,8.529999733,0.3700000048,0,,,,,,,,,,,
20163,Rooks County,KS,75.45999908,28.57999992,0,15.35000038,31.51000023,0,,,,,,,,,,,
17059,Gallatin County,IL,42.27000046,17.59000015,0,3.089999914,21.22999954,0,,,,,,,,,,0.34,
17171,Scott County,IL,52.43000031,24.72999954,0,17.44000053,10.22000027,0,,,,,,,,,,,
30101,Toole County,MT,49.50999832,14.15999985,0,22.72999954,5.889999866,0,4.22,,,,,,,,,,
20147,Phillips County,KS,85.63999939,33.75999832,0,32.45000076,13.63000011,0,4.92,,,,,,,,,,
48483,Wheeler County,TX,36.52000046,21.73999977,0,12.03999996,1.220000029,0,,,,,,,,,,,
38021,Dickey County,ND,87.86999512,32,0,35.70999908,18.63999939,0,,,,,,,,,,,
47137,Pickett County,TN,38.25999832,34.75999832,1.519999981,1.980000019,0,0,,,,,,,,,,,
31169,Thayer County,NE,85.58000183,38.31999969,0,39,8.260000229,0,,,,,,,,,,,
40007,Beaver County,OK,65.37999725,37.31000137,0,19.07999992,8.989999771,0,,,,,,,,,,,
49017,Garfield County,UT,97.33000183,0.7099999785,0,0,6.019999981,0,90.6,,,,,,,,,,
36041,Hamilton County,NY,65.26000214,16.10000038,0,5.860000134,42.65000153,0,,,,,,,,,0.63,,
16063,Lincoln County,ID,33.43000031,7.940000057,0,4.03000021,4.46999979,0,16.97,,,,,,,,,,
31161,Sheridan County,NE,61.90999985,24.38999939,0,16.61000061,14.64999962,0,4.27,,,,,,,,,,
48107,Crosby County,TX,77.88999939,38.54999924,0,7.329999924,31.96999931,0,,,,,,,,,,,
20171,Scott County,KS,67.31999969,15.40999985,0,27.00000191,20.12999916,0,4.76,,,,,,,,,,
27011,Big Stone County,MN,80.69000244,32.83000183,0,27.02999878,19.28000069,0,,,,,,,,,,,
46077,Kingsbury County,SD,80.94999695,8.670000076,0,55.87000275,16.38999939,0,,,,,,,,,,,
17153,Pulaski County,IL,63.13999939,53.74000168,3.890000105,4.599999905,0,0,,,,,,,,,,,
54105,Wirt County,WV,33.41999817,7.539999485,0,23.84000015,2,0,,,,,,,,,,,
29035,Carter County,MO,43.75999832,37.00999832,0,3.349999905,1,0,,,,,,,,,,,
31143,Polk County,NE,51.47999954,9.179999352,0,25.89999962,16.37999916,0,,,,,,,,,,,
13301,Warren County,GA,75.52999878,51.47000122,17.13999939,6.920000076,0,0,,,,,,,,,,,
48119,Delta County,TX,51.52000046,40.77000046,4.510000229,6.199999809,0,0,,,,,,,,,,,
2016,Aleutians West Census Area,AK,18.82999992,7.070000172,0,0.6700000167,3.059999943,8.029999733,,,,,,,,,,,
48317,Martin County,TX,60.98999786,33.56999969,0,7.239999771,20.18000031,0,,,,,,,,,,,
46041,Dewey County,SD,44.97999954,5.529999733,0,9.859999657,24.95000076,0,4.41,,,,,,,,,,
17003,Alexander County,IL,43.12000275,19.47999954,9.539999962,9.780000687,1.429999948,0,,,,,,,,,,,
46015,Brule County,SD,64.68999481,27.23999977,0,20.02999878,11.85000038,0,4.4,,,,,,,,,,
20189,Stevens County,KS,52.22999573,31.69000053,0,9.199999809,6.670000076,0,4.67,,,,,,,,,,
40029,Coal County,OK,67.73999786,50.81999969,2.849999905,14.06999969,0,0,,,,,,,,,,,
48195,Hansford County,TX,76.87000275,36.36000061,0,21.70000076,18.79000092,0,,,,,,,,,,,
31097,Johnson County,NE,39.66000366,16.47000122,0,10.92000008,11.80000019,0,,,,,,,,,0.47,,
29005,Atchison County,MO,39.69000244,14.69999981,0,23.02000046,1.889999986,0,,,,,,,,,,,
13259,Stewart County,GA,35.57000351,12.31000042,18.52000046,3.220000029,0,0,,,,,,,,,,,
46129,Walworth County,SD,78.65999603,36.87999725,0,20.37999916,19.31999969,0,,,,,,,,,,,
40067,Jefferson County,OK,98.13999939,81.30000305,1.419999957,10.42000008,5,0,,,,,,,,,,,
26095,Luce County,MI,39.93999863,12.88999939,0,10.22999954,14.43999958,0,,,,,,,,,,,
2290,Yukon-Koyukuk Census Area,AK,69.56999969,8.520000458,1.870000005,37.38999939,15.90999985,1.909999967,3.97,,,,,,,,,,
38049,McHenry County,ND,65.31999969,6.420000076,0,42.68999863,16.14999962,0,,,,,,,,,,,
31011,Boone County,NE,88.44999695,4.949999809,0,35.54999924,47.95000076,0,,,,,,,,,,,
48205,Hartley County,TX,38.71999741,32.79999924,0,0.349999994,5.570000172,0,,,,,,,,,,,
20127,Morris County,KS,44.23999786,9.039999962,0,26.01000023,9.18999958,0,,,,,,,,,,,
17175,Stark County,IL,31.86999702,9.829999924,0,11.78999996,10.18999958,0,,,,,,,,,,,
48153,Floyd County,TX,67.88000488,36.19000244,0,10.60999966,21.07999992,0,,,,,,,,,,,
27087,Mahnomen County,MN,44.67000198,4.679999828,0,16.17000008,23.78000069,0,,,,,,,,,,,
48207,Haskell County,TX,102.3700027,80.51000214,0,10.30000019,11.53999996,0,,,,,,,,,,,
46037,Day County,SD,68.68000031,11.47999954,0,33.72999954,23.46999931,0,,,,,,,,,,,
31031,Cherry County,NE,48.59000015,16.17000008,0,9.710000038,18.61000061,0,4.01,,,,,,,,,,
20137,Norton County,KS,65.48999786,42.36999893,0,14.86000061,8.18999958,0,,,,,,,,,,,
20077,Harper County,KS,50.69999695,32.54999924,0,15.11999989,3.00999999,0,,,,,,,,,,,
40055,Greer County,OK,87.01000214,63.75,0,13.26000023,9.979999542,0,,,,,,,,,,,
40033,Cotton County,OK,83.09000397,61.36000061,0,15.71999931,6.010000229,0,,,,,,,,,,,
20201,Washington County,KS,81.41999817,37.68000031,0,14.06000042,29.65999985,0,,,,,,,,,,,
31059,Fillmore County,NE,62.77000046,9.25,0,39.11000061,14.40999985,0,,,,,,,,,,,
13037,Calhoun County,GA,42.62999725,26.68000031,12.30999947,3.210000038,0,0,,,,,,,,,,,
48305,Lynn County,TX,77.5799942,43.59000015,2.25,6.679999828,25.04000092,0,,,,,,,,,,,
27031,Cook County,MN,30.63000107,5.949999809,0,14.77000046,8.140000343,0,,,,,,,,,,,
31051,Dixon County,NE,69.22000122,11.40000057,0,43.81999969,14,0,,,,,,,,,,,
22023,Cameron Parish,LA,69.79999542,31.55999947,0,2.720000029,35.5,0,,,,,,,,,,,
46123,Tripp County,SD,58.95000076,16.98999977,0,13.92000008,23.87999916,0,4.11,,,,,,,,,,
17155,Putnam County,IL,40.13000107,2.450000048,0,13.72999954,23.95000076,0,,,,,,,,,,,
27081,Lincoln County,MN,79.01999664,10.89999962,0,35.93999863,28.96999931,0,,,,,,,,,,,
8011,Bent County,CO,13.43999958,3.019999981,0,2.140000105,8.159999847,0,,,,,,,,,,,
20069,Gray County,KS,69.20999146,39.2899971,5.800000191,15.18000031,8.920000076,0,,,,,,,,,,,
19009,Audubon County,IA,52.88000107,12.76000023,0,28.58999825,11.51000023,0,,,,,,,,,,,
8073,Lincoln County,CO,48.82000351,13.1600008,0,13.27000046,17.37000084,0,3.52,,,,,,,,,,
46087,McCook County,SD,60.36999893,15.92999935,0,21.71999931,22.70000076,0,,,,,,,,,,,
40003,Alfalfa County,OK,63.09000015,30.12999916,0,27.96000099,5,0,,,,,,,,,,,
38073,Ransom County,ND,65.86000061,11.44999981,0,36.86000061,15.27000046,0,,,,,,,,,,,
48411,San Saba County,TX,77.75999451,57.66999817,1.049999952,4.260000229,14.71000004,0,,,,,,,,,,,
13263,Talbot County,GA,35.17000198,24.95000076,7.920000076,2.25,0,0,,,,,,,,,,,
32015,Lander County,NV,70.83000183,8.529999733,0,1.279999971,42.95000076,0,18,,,,,,,,,,
20143,Ottawa County,KS,38.03000259,15.61999989,0,17.21000099,5.199999809,0,,,,,,,,,,,
51580,Covington city,VA,81.75,35.11999893,4.360000134,32.43999863,3.680000067,0,3.57,,,,,,,,,,
2198,Prince of Wales-Hyder Census Area,AK,31.54999924,15.85999966,0,1.100000024,2.210000038,0,10.33,,,,,,,,,,
51595,Emporia city,VA,81.88999176,40.50999832,17.87000084,12.69999981,3.519999981,0,,,,,,,3.31,,,,
20123,Mitchell County,KS,64.81999969,9.350000381,0,19.52000046,35.91999817,0,,,,,,,,,,,
48065,Carson County,TX,57.36000061,40.72999954,0,8.539999962,8.06000042,0,,,,,,,,,,,
8047,Gilpin County,CO,2.029999971,0,0,1.139999986,0.8600000143,0,,,,,,,,,,,
26131,Ontonagon County,MI,38.25,8.590000153,0,15.02999973,13.34000015,0,,,,,,,,,,,
48169,Garza County,TX,47.41999817,20.40999985,0,8.130000114,18.87999916,0,,,,,,,,,,,
42113,Sullivan County,PA,41.79000092,7.230000019,0,10.60999966,23.48999977,0.4600000083,,,,,,,,,,,
31167,Stanton County,NE,29.81000137,12.26000023,0,8.75,8.800000191,0,,,,,,,,,,,
21057,Cumberland County,KY,59.11000061,36.47000122,2.720000029,19.23999977,0.6800000072,0,,,,,,,,,,,
30015,Chouteau County,MT,41.98000336,6.009999752,0,5.109999657,27.28000069,0,3.56,,,,,,,,,,
19173,Taylor County,IA,55.78000259,12.09000015,0,34.65000153,5.5,0,3.54,,,,,,,,,,
30073,Pondera County,MT,59.77000427,24.21000099,0,4.139999866,27.84000015,0,3.56,,,,,,,,,,
50009,Essex County,VT,17.17000008,1.690000057,0,1.830000043,13.55000019,0,,,,,,,,,,,
8025,Crowley County,CO,35.42999649,23.51999855,0,3.039999962,8.850000381,0,,,,,,,,,,,
20181,Sherman County,KS,52.11000061,13.55000019,0,20,13.35999966,0,,,,,,,,,,,
18115,Ohio County,IN,38.82999802,20.18999863,0,18.61000061,0,0,,,,,,,,,,,
38005,Benson County,ND,65.52000427,2.029999971,0,23.34000015,39.86000061,0,,,,,,,,,,,
29211,Sullivan County,MO,58.40999985,41.74000168,0,3.450000048,11.67000008,0,,,,,,,,,,,
13201,Miller County,GA,62.68999863,45.43999863,11.67000008,5.53000021,0,0,,,,,,,,,,,
20073,Greenwood County,KS,43.52000046,24.71999931,0,15.02999973,3.74000001,0,,,,,,,,,,,
27051,Grant County,MN,81.61000061,23.07999992,0,51.17000198,7.360000134,0,,,,,,,,,,,
29179,Reynolds County,MO,60.11000061,55.72000122,1.940000057,2,0.4300000072,0,,,,,,,,,,,
29205,Shelby County,MO,48.37000275,33.95000076,0,9.590000153,4.829999924,0,,,,,,,,,,,
31035,Clay County,NE,50.67000198,11.44000053,0,27.42000008,11.81000042,0,,,,,,,,,,,
21165,Menifee County,KY,19,18.64999962,0,0.3500000238,0,0,,,,,,,,,,,
48377,Presidio County,TX,71.99999237,10.67000008,0,2.890000105,56.59999847,0,,,,,,,,,,,
55051,Iron County,WI,43.33000183,12.17000008,0,1.210000038,29.93000031,0,,,,,,,,,,,
54071,Pendleton County,WV,63.45000458,31.28999901,1.24000001,23.76000023,1.899999976,0,4.09,,,,,,,,,,
29075,Gentry County,MO,73.02999878,50.41999817,0,14.31000042,4.869999886,0,3.41,,,,,,,,,,
46057,Hamlin County,SD,23.73999786,3.769999981,0,13.99999905,5.949999809,0,,,,,,,,,,,
47175,Van Buren County,TN,23.52000046,23.21000099,0,0.3100000024,0,0,,,,,,,,,,,
28119,Quitman County,MS,60.65000153,34.72000122,17.78000069,5.429999828,0,0,,,,,,,,,,,
19143,Osceola County,IA,49.79999924,14.89999962,0,23.70999908,11.18999958,0,,,,,,,,,,,
30099,Teton County,MT,76.69000244,22.43999863,0,13.09000015,31.69000053,0,9.44,,,,,,,,,,
54013,Calhoun County,WV,27.09000206,13.37000084,0,13.68999958,0,0,,,,,,,,,,,
17009,Brown County,IL,27.21000099,5.089999676,0,9.260000229,12.77999973,0,,,,,,,,,,,
17047,Edwards County,IL,56.79000092,42.02000046,0,14.7699995,0,0,,,,,,,,,,,
20145,Pawnee County,KS,52.71999741,21.07999992,1.220000029,17.44000053,12.94999981,0,,,,,,,,,,,
5147,Woodruff County,AR,43.05000305,32.70000076,2.420000076,6.909999847,0.4799999893,0,,,,,,,,,,,
51021,Bland County,VA,28.69000053,11.88000011,2.00999999,14.80000019,0,0,,,,,,,,,,,
31003,Antelope County,NE,70.68000031,30.68000221,0,16.80999947,23.19000053,0,,,,,,,,,,,
5073,Lafayette County,AR,54.96999741,31.84000015,15.68999958,7.420000076,0,0,,,,,,,,,,,
46101,Moody County,SD,64.18000031,20.61000061,0,27.56999969,15.93999958,0,,,,,,,,,,,
46115,Spink County,SD,70.36000061,18.25,0,27.59000015,24.52000046,0,,,,,,,,,,,
8109,Saguache County,CO,72.98000336,5.03000021,0,1.710000038,14.97000027,0,,,,,,,,,0.39,,47.58
16007,Bear Lake County,ID,90.01999664,0,0,0.1700000018,2.819999933,0,86.97,,,,,,,,,,
20053,Ellsworth County,KS,43.38000107,13.22000027,0,19.81999969,10.34000015,0,,,,,,,,,,,
38009,Bottineau County,ND,52.04999924,9.11000061,0,29.93000031,11.35000038,0,,,,,,,,,,,
17071,Henderson County,IL,25.76000023,5.610000134,0,17.76999855,2.349999905,0,,,,,,,,,,,
13283,Treutlen County,GA,38.77000046,23.59000015,11,4.179999828,0,0,,,,,,,,,,,
13243,Randolph County,GA,51.22000122,42.18000031,1.179999948,3.950000048,0.7799999714,0,,,,,,,,,,,
27107,Norman County,MN,71.97000122,11.59000015,0,51.88999939,8.489999771,0,,,,,,,,,,,
47127,Moore County,TN,32.46999741,22.56999969,2.319999933,7.550000191,0,0,,,,,,,,,,,
31093,Howard County,NE,60.93000412,11.59000015,0,11.73999977,37.58000183,0,,,,,,,,,,,
5039,Dallas County,AR,67.09000397,38.63999939,18.51000023,7.610000134,0.3899999857,0,,,,,,,,,,,
19185,Wayne County,IA,45.52999878,26.19000053,0,18.40999985,0.9100000262,0,,,,,,,,,,,
27167,Wilkin County,MN,54.27999878,7.110000134,0,27.93000031,17.78000069,0,,,,,,,,,,,
21075,Fulton County,KY,74.27999878,45.95999908,7.089999676,11.90999985,2.289999962,0,3.45,,,,,,,,,,
8103,Rio Blanco County,CO,32.00999832,6.460000038,0,7.079999924,1.090000033,0,15.03,,,,,,,,,,
51181,Surry County,VA,49.27000046,39.18000031,6.009999752,4.059999943,0,0,,,,,,,,,,,
21237,Wolfe County,KY,31.42000008,26.46999931,0,4.210000038,0.7200000286,0,,,,,,,,,,,
19071,Fremont County,IA,31.45999908,7.880000114,0,15.32999992,8.25,0,,,,,,,,,,,
51097,King and Queen County,VA,42.75999832,24.17000008,9.079999924,6.920000076,0,0,,,,,,,,,,,
29045,Clark County,MO,34.57999802,17.13999939,0,14.30000019,3.140000105,0,,,,,,,,,,,
51530,Buena Vista city,VA,82.1499939,24.93000031,0,7.210000038,0,0,50.01,,,,,,,,,,
32027,Pershing County,NV,23.49000168,3.25999999,0,0.4399999976,15.25,0,3.23,,,,,,,,,,
47067,Hancock County,TN,81.22000122,78.41000366,2.25,0.1099999994,0.4499999881,0,,,,,,,,,,,
48075,Childress County,TX,46.2899971,30.21999931,0,8.520000458,3.75,0,3.09,,,,,,,,,,
48283,La Salle County,TX,85.88999939,8.430000305,0,1.950000048,75.51000214,0,,,,,,,,,,,
31099,Kearney County,NE,50.30000305,12.4800005,0,28.55000114,9.239999771,0,,,,,,,,,,,
20167,Russell County,KS,58.37999725,4.769999981,0,37.18999863,15.23999977,0,,,,,,,,,,,
27073,Lac qui Parle County,MN,97.36000061,19.56999969,0,57.02999878,20.76000023,0,,,,,,,,,,,
51640,Galax city,VA,73.9200058,42.5399971,10.42000008,20.95000076,0,0,,,,,,,,,,,
31021,Burt County,NE,45.56999969,11.9800005,0,23.76000023,9.829999924,0,,,,,,,,,,,
48391,Refugio County,TX,82.06999969,43.52000046,0,5.230000019,31.54000092,0,,,,,,,,,,,
13065,Clinch County,GA,46.32000351,32.56000137,10.35000038,3.410000086,0,0,,,,,,,,,,,
54093,Tucker County,WV,46.74999619,19.8599987,0,18.72999954,8.130000114,0,,,,,,,,,,,
31173,Thurston County,NE,40.19999695,13.06000042,0,20.07999992,6.690000057,0,,,,,,,,,,,
51036,Charles City County,VA,55.90999985,37.13999939,1.980000019,16.79000092,0,0,,,,,,,,,,,
30007,Broadwater County,MT,14.47999954,3.99000001,0,3.059999943,4.269999981,0,3.1,,,,,,,,,,
5095,Monroe County,AR,69.98000336,44.72000122,15.65000057,7.920000076,0.5699999928,0,,,,,,,,,,,
2240,Southeast Fairbanks Census Area,AK,33.07999802,18.34000015,0,1.960000038,4.050000191,0,8.73,,,,,,,,,,
8055,Huerfano County,CO,29.77999878,7.600000381,0,1.360000014,12.93000031,0,2.93,,,,,,,,,,4.84
56045,Weston County,WY,36.15999985,8.420000076,0,4.460000038,14.47999954,0,6.95,,,,,,,,,,
38067,Pembina County,ND,63.06999969,8.340000153,0,36.06000137,18.63999939,0,,,,,,,,,,,
20197,Wabaunsee County,KS,33.93999863,16.23999977,0,10.43000031,7.269999981,0,,,,,,,,,,,
17169,Schuyler County,IL,34.22000122,15.53999996,0,16.39999962,2.220000029,0,,,,,,,,,,,
48017,Bailey County,TX,60.51999664,31.70999908,0,4.449999809,22.44000053,0,,,,,,,,,,,
30077,Powell County,MT,30.43000031,10.68999958,0,1.370000005,9.800000191,0,8.47,,,,,,,,,,
40141,Tillman County,OK,87.13999939,60.59000015,1.090000033,13.22000027,12,0,,,,,,,,,,,
48437,Swisher County,TX,69.53999329,51.31999969,0,8.979999542,9.039999962,0,,,,,,,,,,,
42053,Forest County,PA,22.6099987,13.42000008,0,8.109999657,1.080000043,0,,,,,,,,,,,
46047,Fall River County,SD,46.11999893,17.38999939,0,12.28000069,9.319999695,0,3.31,,,,,,,,,,
46009,Bon Homme County,SD,50.68000031,18,0,13.96000004,18.71999931,0,,,,,,,,,,,
19093,Ida County,IA,66.06999969,21.5,0,33.81000137,10.76000023,0,,,,,,,,,,,
47095,Lake County,TN,57.54000092,46.63000107,5.699999809,4.039999962,0,0,,,,,,,1.16,,,,
48175,Goliad County,TX,37.47000122,16.45000076,0,6.460000038,14.5,0,,,,,,,,,,,
16029,Caribou County,ID,74.47999573,0.75,0,0.3700000048,3.769999981,0,69.59,,,,,,,,,,
29203,Shannon County,MO,31.25,27.82999992,0,3.069999933,0.3400000036,0,,,,,,,,,,,
30005,Blaine County,MT,43.33000183,12.04000092,0,7.289999962,20.95000076,0,2.98,,,,,,,,,,
49001,Beaver County,UT,64.55000305,1.049999952,0,0,7.070000172,0,56.43,,,,,,,,,,
31127,Nemaha County,NE,46.25,14.61000061,0,24.77999878,6.760000229,0,,,,,,,,,,,
48047,Brooks County,TX,71.63999939,9.430000305,0,1.309999943,60.90000153,0,,,,,,,,,,,
19151,Pocahontas County,IA,46.77000046,3.730000257,0,19.71000099,23.32999992,0,,,,,,,,,,,
8063,Kit Carson County,CO,61.40999985,20.97999954,0,14.65000057,22.95999908,0,2.82,,,,,,,,,,
18161,Union County,IN,24.86999893,11.06000042,0,10.39999962,3.400000095,0,,,,,,,,,,,
2063,Chugach Census Area,AK,36.22000122,15.97999954,0,4.909999847,4.699999809,1.370000005,8.36,,,,,,,,,,
48111,Dallam County,TX,52.53000259,33.54999924,0,10.78999996,4.21999979,0,2.9,,,,,,,,,,
53019,Ferry County,WA,30.03999901,10.69999981,0,0.4799999893,14.42000008,0,3.05,,,,,,,,,,
56011,Crook County,WY,42.11999893,15.53999901,0,4.420000076,8.899999619,0,13.23,,,,,,,,,,
19177,Van Buren County,IA,38.25999832,21.10000229,0,13.32999992,3.819999933,0,,,,,,,,,,,
5101,Newton County,AR,25.77000046,22.37000084,1.379999995,1.019999981,0,0,,,,,,,,,,,
41023,Grant County,OR,24.05000114,12.32999992,0,2.470000029,4.829999924,0,2.94,,,,,,,,,,
31095,Jefferson County,NE,63.67000198,32.88000107,0,26.46000099,4.320000172,0,,,,,,,,,,,
28063,Jefferson County,MS,36.94999695,9.460000038,12.47999954,7.739999771,1.269999981,0,2.99,,,,,,,,,,
50013,Grand Isle County,VT,37.87999725,0,0,4.960000038,32.90999985,0,,,,,,,,,,,
31139,Pierce County,NE,75.15000153,39.52000046,0,17.87999916,17.73999977,0,,,,,,,,,,,
55091,Pepin County,WI,49.63999939,6.919999599,0,18.53999901,24.14999962,0,,,,,,,,,,,
51678,Lexington city,VA,92.06000519,51.93999863,0,13.14000034,24.14999962,0,2.8,,,,,,,,,,
51157,Rappahannock County,VA,38.73999786,21.36000061,0,11.23999977,5.230000019,0,,,,,,,,,,,
20067,Grant County,KS,73.70999908,22.65999985,0,14.61999989,30.29999924,0,3.33,,,,,,,,,,
21063,Elliott County,KY,9.140000343,3.779999971,0,5.360000134,0,0,,,,,,,,,,,
48069,Castro County,TX,75.30999756,30.80000114,0,5.489999771,39.02000046,0,,,,,,,,,,,
41063,Wallowa County,OR,24.37000084,10.79000092,0,3.519999981,5.25,0,2.88,,,,,,,,0.38,,
21129,Lee County,KY,30.91999817,21.69999886,0,3.180000067,1.149999976,0,3.04,,,,,,,,,,
29041,Chariton County,MO,61.04000092,23.70000076,3.079999924,10.80999947,23.45000076,0,,,,,,,,,,,
54021,Gilmer County,WV,26.19000053,4.800000191,0,19.68000031,1.700000048,0,,,,,,,,,,,
